"Index","Library Ref","Library Path","Footprint Ref","Footprint Path","Description","Manufacturer 1","Manufacturer Part Number 1","Location","LCSC","Digikey","Mouser","TME","JAMECO","GenericName","Package","ICtype"
"8d8e84fe-85d6-476c-a370-5312a19d5bb5","","","","","IC,SN74HC02,DIP14","TI","SN74HC02","A0289","","","","","","SN74HC02","DIP14",""
"b722994d-1a59-42b1-9eff-6b679b90f7d0","","","","","IC,SN74LS20,DIP14","TI","SN74LS20","A0307","","","","","","SN74LS20","DIP14",""
"fde67ea4-00c6-4dfb-8e22-49c980ad2703","","","","","IC,SN74HC32,DIP14","TI","SN74HC32","A0308","","","","","","SN74HC32","DIP14",""
"e5819fda-0aa8-4486-9503-33a86283c509","","","","","IC,SN74HC139,DIP16","TOSHIBA","SN74HC139","A0315","","","","","","SN74HC139","DIP16",""
"98ba1723-7643-4342-b69f-7a9cc5ec8cc7","","","","","IC,SN74HC138,DIP16","TI","SN74HC138","A0305","","","","","","SN74HC138","DIP16",""
"8b0cc425-4a56-40a3-bfa9-6c94f3116a35","","","","","IC,CD4052,DIP16","TI","CD4052","A0311","","","","","","CD4052","DIP16",""
"73a62207-b737-4db1-8a1d-6087c1cfa22f","","","","","IC,M74HC573,DIP20","ST","M74HC573","A0310","","","","","","M74HC573","DIP20",""
"a28ce9a4-fb16-453e-adf4-de828bd7c7c3","","","","","IC,LM358,SO8","","LM358","A0264, R582","","","","","","LM358","SO8",""
"2e2166a1-2215-484f-878c-73479ca1cc78","","","","","IC,MAX1771EPA,DIP8","","MAX1771EPA","A0260","","","","","","MAX1771EPA","DIP8",""
"1daa2eae-6514-44f7-9543-b21ae48376ef","","","","","IC,KM48C2100,SOJ","SAMSUNG","KM48C2100","A0262","","","","","","KM48C2100","SOJ",""
"b2c8d8a3-46f5-4466-9e61-1fe59fb741da","","","","","IC,ATMEGA2560","","ATMEGA2560","A0276","","","","","","ATMEGA2560","","microcontroller,8-bit"
"4a6d4c1b-e4a5-437b-8d3a-ef9ec10558ae","","","","","IC,AM27C2048,DIP40UV","","AM27C2048","A0668","","","","","","AM27C2048","DIP40UV",""
"6b77ca61-ead5-4138-895e-1880c7031952","","","","","IC,AT24C16,DIP8","","AT24C16","A0634","","","","","","AT24C16","DIP8",""
"59156f58-230d-4987-88cf-76c5a3f0d405","","","","","IC,24C16,DIP8","NATIONAL","24C16","A0641","","","","","","24C16","DIP8",""
"4cd575b3-a2e3-4188-bc06-580e443e2118","","","","","IC,MC7908,TO220","","MC7908","A0653","","","","","","MC7908","TO220","regulator,linear"
"926e1e25-5d11-438c-a1b7-49cf045f949a","","","","","IC,LM337LZ,TO92","","LM337LZ","A0667","","","","","","LM337LZ","TO92",""
"1a2e58f6-bd2a-40aa-a185-95fd0602cb06","","","","","IC,PCA5555,TSSOP","","PCA5555","R609","","","","","","PCA5555","TSSOP",""
"5c5b604d-566d-4a89-bc42-14cf1d7143b8","","","","","IC,LF18CDT,DPAK","","LF18CDT","R610","","","","","","LF18CDT","DPAK",""
"d62af787-0716-4405-b88f-55f7f9a4fa48","","","","","IC,FT232RL","","FT232RL","R617","","","","","","FT232RL","",""
"9438d10a-bfdc-47ab-bc40-71e889b086e2","","","","","IC,74AHCT594,TSSOP","","74AHCT594","R621","","","","","","74AHCT594","TSSOP",""
"af90d040-958b-4d24-a34f-08da840de485","","","","","IC,74V1G125,SOT25","","74V1G125","R626","","","","","","74V1G125","SOT25",""
"b21a3450-cf43-4281-ba33-c3c58124d6b0","","","","","IC,24LC128,SO8","","24LC128","R637","","","","","","24LC128","SO8",""
"5d74f693-94a3-45c0-9a38-031993c1bd57","","","","","IC,TPS62110,QFN","","TPS62110","R629","","","","","","TPS62110","QFN",""
"7dc26d57-3a95-4299-8ae9-404aeb5b4945","","","","","IC,TEA6425,SO","","TEA6425","R638","","","","","","TEA6425","SO",""
"e347ceb4-fc86-40e3-b597-dfd1f40f784f","","","","","IC,FT4232HL,TQF","","FT4232HL","R632","","","","","","FT4232HL","TQF",""
"8a504531-a07d-4bfa-a0a2-292b7872be07","","","","","IC,IL207AT","","IL207AT","R618","","","","","","IL207AT","",""
"7ef631ec-04a8-48a5-994d-f00dc5fe5d9f","","","","","IC,AT42QT2160,QFN","","AT42QT2160","R627","","","","","","AT42QT2160","QFN",""
"72643602-4a1e-4bac-9e39-9628a7c9d8f4","","","","","IC,AD706,SO8","","AD706","R633, R608","","","","","","AD706","SO8",""
"fee2504b-77c2-420f-b536-a381034e96da","","","","","IC,SPV1040,TSSOP8","","SPV1040","R640","","","","","","SPV1040","TSSOP8",""
"2456db2b-1de0-460d-8860-68db57630079","","","","","IC,ADG409BR,SO","","ADG409BR","R635","","","","","","ADG409BR","SO",""
"5e313a5a-e663-4790-a38f-5e6cc39651f8","","","","","IC,ACPL247-500,SO","","ACPL247-500","R636","","","","","","ACPL247-500","SO",""
"44348291-3fc2-403f-b55d-ca40287efad3","","","","","IC,74V1G08STR","ST","74V1G08STR","R677","","","","","","74V1G08STR","",""
"a13167bf-b329-4d5f-9277-f96f8245a330","","","","","IC,74HC14,SO14","","74HC14","R681","","","","","","74HC14","SO14",""
"65c922b3-24a5-48ba-a2b5-aaa726862d7e","","","","","IC,LM4510SD","","LM4510SD","R685","","","","","","LM4510SD","",""
"54e9adb3-e889-4704-9d79-c284be4ee918","","","","","IC,BZX84C5V1LT1","","BZX84C5V1LT1","R689","","","","","","BZX84C5V1LT1","",""
"c2816e8b-86d1-4784-8b3e-481f779a99ae","","","","","IC,ST3222","","ST3222","R693","","","","","","ST3222","",""
"fe253e5f-070a-4706-b1e9-fc5273444aa0","","","","","IC,CAT24C32WI-6T3","","CAT24C32WI-6T3","R697","","","","","","CAT24C32WI-6T3","",""
"e5a4ae76-de2d-432b-886f-52441d805e0f","","","","","IC,AD705JR,SO8","","AD705JR","R674","","","","","","AD705JR","SO8",""
"79db9b76-34b5-4517-a0a6-c64b8f589c91","","","","","IC,SAA1064,SO","","SAA1064","R698","","","","","","SAA1064","SO",""
"a0c89577-d8d4-46bc-bb4f-183ad7eb7272","","","","","IC,74V283,TQFP","TI","74V283","R702","","","","","","74V283","TQFP",""
"d7cd9f92-cd30-4258-a981-fed10ff20576","","","","","IC,74V1G02STR","","74V1G02STR","R675","","","","","","74V1G02STR","",""
"a6d6c248-c31f-4a67-9ab0-cd7c6901b23c","","","","","IC,STCF02PNR","","STCF02PNR","R691","","","","","","STCF02PNR","",""
"b91d93e3-34e1-418a-8cdb-6e89a0876911","","","","","IC,SN74LVC244APWR","","SN74LVC244APWR","R695","","","","","","SN74LVC244APWR","",""
"95a54b8d-599c-4948-9d0a-c2bde8668fce","","","","","IC,M24128-BRMN6TP","","M24128-BRMN6TP","R669","","","","","","M24128-BRMN6TP","",""
"ce0d53bc-c51c-4299-98dc-e1f7cb310905","","","","","IC,MM5450YV","","MM5450YV","R703","","","","","","MM5450YV","",""
"427154d8-d982-4024-9a39-ca5cad5b7e86","","","","","IC,PCA9554,SO","","PCA9554","R676","","","","","","PCA9554","SO",""
"a31b1180-b927-4ce4-b5d8-f7b7aae8bcae","","","","","IC,MAX4212EUK+TCT","","MAX4212EUK+TCT","R696","","","","","","MAX4212EUK+TCT","",""
"d5bd6db7-2e87-4ee0-bfed-bbf88268c586","","","","","IC,AD9850","","AD9850","R709","","","","","","AD9850","",""
"2ae0cfe5-a376-480a-9d39-eb78adfcef64","","","","","IC,74LCX00","","74LCX00","R717","","","","","","74LCX00","",""
"35fcbbfe-69fd-46bc-abb3-a96c251d9b20","","","","","IC,M25P80-VMW6","","M25P80-VMW6","R725","","","","","","M25P80-VMW6","",""
"35c8e2da-e4fb-4786-8c63-6dca5964131f","","","","","IC,AT42QT1070","","AT42QT1070","R711","","","","","","AT42QT1070","",""
"87399758-4e8a-45b1-a0cc-3799895c5682","","","","","IC,MAX809LEUR","","MAX809LEUR","R712","","","","","","MAX809LEUR","",""
"5b8e929c-3055-4a3e-990e-05a166043979","","","","","IC,GP2S+","MINI CIRCUITS","GP2S+","R715","","","","","","GP2S+","",""
"b32a75c8-9857-463b-9298-cc3ed150777d","","","","","IC,MAX3421","","MAX3421","R719","","","","","","MAX3421","",""
"cf289b56-9766-4a11-a9ec-964fd33ff203","","","","","IC,BU2505FV-E2CT","","BU2505FV-E2CT","R720","","","","","","BU2505FV-E2CT","",""
"2160b3d0-0095-4d1f-9f7d-508b35a1524d","","","","","IC,MB510PF","FUJITSU","MB510PF","R721","","","","","","MB510PF","",""
"43a60d35-579a-491b-af0d-6394a9db83d7","","","","","IC,LT1058SW","","LT1058SW","R722","","","","","","LT1058SW","",""
"880759da-0c54-4ee5-8807-efae2cf4ed6d","","","","","IC,AD5680BRJZ-REEL7","","AD5680BRJZ-REEL7","R723","","","","","","AD5680BRJZ-REEL7","",""
"7554b0f8-a740-4a77-9e1a-c49ffa5f0bc2","","","","","IC,PACSZ1284-02QR","","PACSZ1284-02QR","R724","","","","","","PACSZ1284-02QR","",""
"b01cc673-85cf-44e1-ae85-20b3b16cfa16","","","","","IC,HMC5883L","HONEYWELL","HMC5883L","R726","","","","","","HMC5883L","",""
"f717fb9f-be19-48d2-bda7-728b0f534acf","","","","","IC,LM555,SO8","","LM555","R588","","","","","","LM555","SO8",""
"659c4733-e4dc-4ab9-b8a9-69b2a919f256","","","","","IC,CY62256-55,SO28","","CY62256-55","R595","","","","","","CY62256-55","SO28",""
"43a94432-cc47-4872-ba0b-d11f18e144e9","","","","","IC,ADUM2250","","ADUM2250","R599","","","","","","ADUM2250","",""
"0ab2051e-6f62-45e0-82ad-fce8627d42ea","","","","","IC,PR36MF22","","PR36MF22","R585","","","","","","PR36MF22","",""
"0dc8bcc3-dd13-4eed-832b-14f6027a778f","","","","","IC,LM324,SO14","","LM324","R583","","","","","","LM324","SO14",""
"ee103b98-25f3-42ab-b501-063858456fd0","","","","","IC,LT1085CM-3.3,D2PAK","","LT1085CM-3.3","R597","","","","","","LT1085CM-3.3","D2PAK",""
"54455b6d-3d1c-4c4b-b4c1-20837beeba8c","","","","","IC,74LVC4245,SO","","74LVC4245","R578","","","","","","74LVC4245","SO",""
"40687fd8-c461-4088-b9fc-97a845440f49","","","","","IC,INA196AI,SOT","","INA196AI","R581","","","","","","INA196AI","SOT",""
"eb9dad48-e335-4024-9ad7-05d4b6eaffb0","","","","","IC,MX7226,SO","MAXIM","MX7226","R587","","","","","","MX7226","SO",""
"5bceec71-a7ef-4e08-859e-a51a8983b682","","","","","IC,TUSB3410","","TUSB3410","R580","","","","","","TUSB3410","",""
"fd8eb6df-8dec-4deb-b34e-111c91fb5a1e","","","","","IC,LM4040D20","","LM4040D20","R584","","","","","","LM4040D20","",""
"7ee16f65-4f4b-4226-a204-8c6f9e8b5d39","","","","","IC,MAX1619,SSOP","","MAX1619","R602","","","","","","MAX1619","SSOP",""
"4616aa83-0c84-4a8f-85ef-4c94303e9f89","","","","","IC,USB2514B","","USB2514B","R577","","","","","","USB2514B","",""
"6bdae3f4-9056-49dd-b350-347c91cb1bc2","","","","","IC,ADC121S021","","ADC121S021","R593","","","","","","ADC121S021","",""
"6dac3363-7e61-4172-84d4-e5ddcd781b6d","","","","","IC,LM339,SO14","","LM339","R607","","","","","","LM339","SO14",""
"ffe278b6-70ad-4e55-a0a5-ad874de255d1","","","","","IC,74HC148,SO16","FAIRCHILD","74HC148","R554","","","","","","74HC148","SO16",""
"18dfcf1f-f921-4dca-8239-723b5c4250a8","","","","","IC,MAX496,SO","","MAX496","R555","","","","","","MAX496","SO",""
"f1e70cdc-c48c-40ae-b1a9-7183b4ca24cc","","","","","IC,74HC138,SO16","ST","74HC138","R556, R576","","","","","","74HC138","SO16",""
"77d33171-bafd-4f9b-9123-3464a5695fa9","","","","","IC,74HC04,SO14","ST","74HC04","R557","","","","","","74HC04","SO14",""
"71abef2b-157a-4da7-b01e-ea88428f405e","","","","","IC,74HC08","ST","74HC08","R558","","","","","","74HC08","",""
"2fe12ff7-61ff-47b9-8d78-52c0268e7f04","","","","","IC,74HCT00","NXP","74HCT00","R559","","","","","","74HCT00","",""
"a5728ebc-6d38-443e-a031-f01d5a9ba35a","","","","","IC,74HC00","ST","74HC00","R560","","","","","","74HC00","",""
"faee9a4b-c8e8-4d19-882d-46b3133f3b0d","","","","","IC,LM3914,DIP","NATIONAL","LM3914","R561","","","","","","LM3914","DIP",""
"f2f23e1c-cc1a-4fa8-8ed2-cef1dbaa6ac5","","","","","IC,CA5010LT","CALOGIC","CA5010LT","R562","","","","","","CA5010LT","",""
"8a7562bf-d701-45f3-85a1-f0d5114d3c3f","","","","","IC,74HC74","ST","74HC74","R563","","","","","","74HC74","",""
"3fd29335-1a4d-4c00-acd3-c61d06de9e01","","","","","IC,74HC32","ST","74HC32","R564","","","","","","74HC32","",""
"816a7ebc-00a1-4cf5-b23c-9f675eac3bc7","","","","","IC,ADG409","","ADG409","R565","","","","","","ADG409","",""
"9c62b457-0fe5-4787-9be2-434f8c62ace3","","","","","IC,MAX509,SOW","","MAX509","R566","","","","","","MAX509","SOW",""
"337caef6-cd21-4211-8855-a821913aa2c9","","","","","IC,74LV00","PHILIPS","74LV00","R567","","","","","","74LV00","",""
"e4ed35ea-f271-43de-baa2-5383ffbb214b","","","","","IC,ULN2803,SO18W","TOSHIBA","ULN2803","R568","","","","","","ULN2803","SO18W",""
"90db010b-bf7c-4c85-93d1-3f743e9113a4","","","","","IC,74HC373,SO20W","TI","74HC373","R569","","","","","","74HC373","SO20W",""
"157a322b-3446-4c8d-84d0-fac6de6eb574","","","","","IC,74HCT244,SO20W","TI","74HCT244","R570","","","","","","74HCT244","SO20W",""
"9e2dcef4-2555-49bc-8fbe-c1a709d40afa","","","","","IC,74HC574,SO20W","ST","74HC574","R571","","","","","","74HC574","SO20W",""
"82ade776-02db-4777-a5ce-ddd7687cfa50","","","","","IC,74HC573,SO20W","ST","74HC573","R572","","","","","","74HC573","SO20W",""
"604e1ba0-a0be-481e-b371-df0c7e3b92d0","","","","","IC,LM386,DIP8","NATSEMI","LM386","R573","","","","","","LM386","DIP8",""
"1ceb3649-f22f-47db-9803-2eca879fe9d0","","","","","IC,PCM2707","","PCM2707","R575","","","","","","PCM2707","",""
"a2448f52-949d-4717-a690-b39a524da65b","","","","","IC,MISC PARTS","HP","MISC PARTS","A0505","","","","","","MISC PARTS","",""
"e41dc93b-819b-443a-94aa-7fc73116333a","","","","","IC,LF33CDT,DPAK","ST","LF33CDT","A0434","","","","","","LF33CDT","DPAK",""
"9deddab3-faaf-45c1-b5ec-3e773b0aec12","","","","","IC,LM385-BZ-2.5,TO92","NATIONAL","LM385-BZ-2.5","A0454","","","","","","LM385-BZ-2.5","TO92",""
"94e6b5b3-6c7f-4cbb-8117-131821c68cc8","","","","","IC,LM385Z-1.2,TO92","NATIONAL","LM385Z-1.2","A0468","","","","","","LM385Z-1.2","TO92",""
"0a9d49ec-0485-4dfd-bc71-f97acf783dfb","","","","","IC,ICL7611,DIP8","INTERSIL","ICL7611","A0437","","","","","","ICL7611","DIP8",""
"80ae25d8-b0fe-42af-ba73-c3689a3e4320","","","","","IC,HY62256,DIP28","HYUNDAI","HY62256","A0448","","","","","","HY62256","DIP28",""
"d2e838d9-9966-4613-9ff2-bd78758dbb0a","","","","","IC,SAM021,MODULE","ROBOTDYNE","SAM021","A0461","","","","","","SAM021","MODULE",""
"b46dbf84-e177-4360-8432-b9bd6b497be2","","","","","IC,M48T35,DIP28","ST","M48T35","A0498","","","","","","M48T35","DIP28",""
"c7fc0cc9-aaeb-4f25-aa0f-ad6a58d9ffcd","","","","","IC,27C256,CER28","NATIONAL","27C256","A0483","","","","","","27C256","CER28",""
"517a3513-f64d-4e64-88a3-266fb917e3a3","","","","","IC,TL084,SO14","TI","TL084","R741","","","","","","TL084","SO14",""
"7b217e71-23be-4af5-8fe5-0387256ec060","","","","","IC,SN74HC14DR,SO14","TI","SN74HC14DR","R768","","","","","","SN74HC14DR","SO14",""
"ba381214-0c73-4fb5-98be-29074b36edc3","","","","","IC,MCP73833-FCI","MICROCHIP","MCP73833-FCI","R765","","","","","","MCP73833-FCI","",""
"121b5540-c42f-4348-afe0-88e999504b2b","","","","","IC,PCA9553,SO8","NXP","PCA9553","R759","","","","","","PCA9553","SO8",""
"357e1cf8-cc98-4331-8e6a-7e8d6c5586e7","","","","","IC,TPS2115ADRBR","TI","TPS2115ADRBR","R748","","","","","","TPS2115ADRBR","",""
"281dbb3c-ea38-43c5-9238-862b3dd465c7","","","","","IC,MIC23201","MICRFEL","MIC23201","R750","","","","","","MIC23201","",""
"89d67a19-39c6-4956-9eec-c6019d1d747c","","","","","IC,MCP1501T-20E/CHY","MICROCHIP","MCP1501T-20E/CHY","R755","","","","","","MCP1501T-20E/CHY","",""
"1ce21fae-aded-4a6d-9b39-de6a6470be16","","","","","IC,MCP4725A2T","MICROCHIP","MCP4725A2T","R769","","","","","","MCP4725A2T","",""
"0f4c133b-74f0-401e-ba8d-70d0b353b6bc","","","","","IC,74HC14S14-13,SO14","TI","74HC14S14-13","R794","","","","","","74HC14S14-13","SO14",""
"f9c7981e-515c-47d4-8d40-7a416419ffcc","","","","","IC,AP1509-50SG-13","","AP1509-50SG-13","R795","","","","","","AP1509-50SG-13","",""
"ea9f9ba7-fffb-434e-8c4c-ae464e476546","","","","","IC,REG-ADJ-SWITCH,MODULE","","REG-ADJ-SWITCH","A0492","","","","","","REG-ADJ-SWITCH","MODULE",""
"170a7999-69be-4e48-8d9e-87b71576734c","","","","","IC,74HC221,DIP16","TOSHIBA","74HC221","A0543, A0541","","","","","","74HC221","DIP16",""
"3bfd15d4-ac81-4385-a15f-e05d0c0e3b3c","","","","","IC,TS954,DIP14","ST","TS954","A0536","","","","","","TS954","DIP14",""
"72efe065-e9d0-4a30-8dfc-d36358f82df8","","","","","IC,TS904,DIP16","ST","TS904","A0534","","","","","","TS904","DIP16",""
"85c8fd37-a55b-4960-ac1f-f8dec9cdb60f","","","","","IC,TS952,DIP16","ST","TS952","A0532","","","","","","TS952","DIP16",""
"e56dfda2-63a5-42f1-9697-82194f274131","","","","","IC,TS914,DIP14","ST","TS914","A0535","","","","","","TS914","DIP14",""
"2a4c4ad6-e73f-43a0-8580-2e44bd75b79e","","","","","IC,TS464,DIP14","ST","TS464","A0537","","","","","","TS464","DIP14",""
"84eb7cef-ad10-4d4c-82e8-72972ed9b318","","","","","IC,TS924,DIP14","ST","TS924","A0538","","","","","","TS924","DIP14",""
"04d2bd53-174e-4675-8139-6940b0584afa","","","","","IC,TS902,DIP14","ST","TS902","A0539","","","","","","TS902","DIP14",""
"7a72667f-0b97-4ad1-9849-b6010bfa5d81","","","","","IC,MC7908,TO220","","MC7908","A0518","","","","","","MC7908","TO220","regulator,linear"
"b94f227c-f0a4-411f-a7b0-00001920f6c0","","","","","IC,LT1084,TO247","","LT1084","A0512","","","","","","LT1084","TO247",""
"1fd52bdc-4701-4f54-9933-a90b162e2c63","","","","","IC,NE5539,DIP14","","NE5539","A0540","","","","","","NE5539","DIP14",""
"e5ee9fe0-2845-4305-adef-c21a51cc8897","","","","","IC,CD74AC541,DIP20","","CD74AC541","A0542","","","","","","CD74AC541","DIP20",""
"e905b54d-f358-416f-9245-35b70f369037","","","","","IC,TS974,DIP14","","TS974","A0533","","","","","","TS974","DIP14",""
"e6a818de-ea83-45cd-9087-c859e8738ce2","","","","","IC,LM3914,DIP18","NATSEMI","LM3914","A0529","","","","","","LM3914","DIP18",""
"077dfc8d-9b8e-405a-9ea1-e0e3f548ab4b","","","","","IC,LM614,DIP16","NATSEMI","LM614","A0530","","","","","","LM614","DIP16",""
"0ee42628-736e-4d9c-927b-69522be12bf1","","","","","IC,LM2931-ADJ,TO220-5","NATSEMI","LM2931-ADJ","A0470","","","","","","LM2931-ADJ","TO220-5",""
"857b1082-3697-4f3e-8ee6-b4fdf55200fe","","","","","IC,LM336Z-2.5,TO92","NATSEMI","LM336Z-2.5","A0433","","","","","","LM336Z-2.5","TO92",""
"552fd03b-3559-4025-bf9a-07f15a34bc07","","","","","IC,LM336Z-5.0,TO92","NATSEMI","LM336Z-5.0","A0494","","","","","","LM336Z-5.0","TO92",""
"29d6f099-adcc-4c46-abf0-d8653b45cdaa","","","","","IC,LM334,TO92","NATSEMI","LM334","A0450","","","","","","LM334","TO92",""
"de33a274-f92b-45b3-8949-0032c56e39e6","","","","","IC,LF351,DIP8","ST","LF351","A0474","","","","","","LF351","DIP8",""
"48f55525-96e0-48bd-9765-c389b10e969c","","","","","IC,CA3130,DIP8","HARRIS","CA3130","A0460","","","","","","CA3130","DIP8",""
"8a2cb50c-bc7e-48cd-a8d3-ec73aece7150","","","","","IC,CA3140,DIP8","HARRIS","CA3140","A0489","","","","","","CA3140","DIP8",""
"0ef5bf5e-f934-4199-ad4d-96b064cd1e23","","","","","IC,NE555P,DIP8","TI","NE555P","A0496","","","","","","NE555P","DIP8","timing,timer"
"481bcb9c-3904-4513-8bcb-c118378752df","","","","","IC,LF411,DIP8","NATSEMI","LF411","A0482","","","","","","LF411","DIP8",""
"4436ecd0-358a-47db-9680-a33565678461","","","","","IC,LM723,DIP14","INTERSIL","LM723","A0525","","","","","","LM723","DIP14",""
"168d5637-634b-4b1c-a0e3-0f445275c4aa","","","","","IC,LM386,DIP8","NATSEMI","LM386","A0531","","","","","","LM386","DIP8",""
"ecaf5ac9-c236-4bcc-bf3c-60923308e876","","","","","IC,NEO-6M-0-001,MODULE BOARD UART","UBLOX","NEO-6M-0-001","A0401","","","","","","NEO-6M-0-001","MODULE BOARD UART",""
"559e7343-207e-41b7-b3dd-1a3ea6947324","","","","","IC,NEO-6M-0-001,MODULE-BOARD SMALL UART PPS","","NEO-6M-0-001","A0401","","","","","","NEO-6M-0-001","MODULE-BOARD SMALL UART PPS",""
"b5ad9984-afb3-4d9e-81c1-275d4f85560e","","","","","IC,NEO-6M-0-001,MODULE BOARD UART PPS","","NEO-6M-0-001","A0401","","","","","","NEO-6M-0-001","MODULE BOARD UART PPS",""
"b2632e9e-47c8-4b90-a9d8-74b64ed34906","","","","","IC,NEO-6M-0-001,MODULE","","NEO-6M-0-001","A0401","","","","","","NEO-6M-0-001","MODULE",""
"261e58ad-f404-401e-b7ac-2783b8792cf6","","","","","IC,LTQW COULOMB COUNTER,MODULE","LINEAR TECH","LTQW COULOMB COUNTER","A0402","","","","","","LTQW COULOMB COUNTER","MODULE",""
"76dac565-bab8-4c51-8651-48b9ec90d018","","","","","IC,ESP-M2-E,MODULE","","ESP-M2-E","A0402","","","","","","ESP-M2-E","MODULE",""
"0f6bdfa5-1ac8-4179-8e45-830f4331282d","","","","","IC,BME280,MODULE","BOSCH","BME280","A0402","","","","","","BME280","MODULE",""
"dff66e44-79c9-422f-bd1d-855720fc0119","","","","","IC,GY-21P,MODULE","","GY-21P","A0402","","","","","","GY-21P","MODULE",""
"733d5f45-1305-4205-ab11-72bb91d18211","","","","","IC,WT51822,MODULE","","WT51822","A0402","","","","","","WT51822","MODULE",""
"3dc5fc47-942d-4693-b24c-82127625c00b","","","","","IC,APDS-9960,MODULE","","APDS-9960","A0402","","","","","","APDS-9960","MODULE",""
"e072b001-ad50-475f-984d-74416e3a3c79","","","","","IC,M590E,MODULE","NEOWAY","M590E","A0402","","","","","","M590E","MODULE",""
"4dc34f59-d9a8-4f06-899c-823e1000c056","","","","","IC,INA219,MODULE","","INA219","A0402","","","","","","INA219","MODULE",""
"4a03d56a-da62-484c-a996-83688235273d","","","","","IC,D1 MINI,MODULE","WEMOS","D1 MINI","A0405","","","","","","D1 MINI","MODULE",""
"75cd226d-bc71-4967-8f05-8b5951e0e65e","","","","","IC,ESP8266 MOD AI-THINKER,MODULE","","ESP8266 MOD AI-THINKER","A0405","","","","","","ESP8266 MOD AI-THINKER","MODULE",""
"895efe56-4eae-45dd-b954-e049a8b0d6c6","","","","","IC,ESP-12S,MODULE","","ESP-12S","A0405","","","","","","ESP-12S","MODULE",""
"403f73fb-78cf-4f73-9b67-dc5a88828d36","","","","","IC,ESP-12E,MODULE","","ESP-12E","A0405","","","","","","ESP-12E","MODULE",""
"763bcc33-0395-4d81-be67-1675031a8728","","","","","IC,LP2992-1.8,SOT","","LP2992-1.8","A0407","","","","","","LP2992-1.8","SOT",""
"57e5d47c-7ffb-4cbb-b61f-fedb97a68704","","","","","IC,C8051F022,TQFP","","C8051F022","A0409","","","","","","C8051F022","TQFP","microcontroller,8-bit"
"5f3aae72-a0ef-4b39-a141-02e4b5d7818b","","","","","IC,CY7C187,DIP","","CY7C187","A0419","","","","","","CY7C187","DIP",""
"5bd0a736-a51c-4ffa-99a3-8fd920b7ae65","","","","","IC,SSP1117-3.3,SOT223","","SSP1117-3.3","A0421","","","","","","SSP1117-3.3","SOT223",""
"40ea5d96-a9c1-4f9f-972a-f53c383b9a6f","","","","","IC,AI-THINKER A7 GPS GPRS,MODULE","","AI-THINKER A7 GPS GPRS","A0392","","","","","","AI-THINKER A7 GPS GPRS","MODULE",""
"1907b1b8-a3eb-4885-885e-c3ef83fe98e4","","","","","IC,SFM10R2,MODULE","WISOL","SFM10R2","A0393","","","","","","SFM10R2","MODULE",""
"da3e5f5f-d2a0-42fe-99d9-bb791bf33759","","","","","IC,ESP-WROOM32,MODULE","","ESP-WROOM32","A0394","","","","","","ESP-WROOM32","MODULE",""
"5180f108-b5d0-4b0c-9c77-cacaabf5d2ae","","","","","IC,74HC132,DIP","","74HC132","A0410","","","","","","74HC132","DIP",""
"7f9c515c-fa94-495d-8a51-2bff7dd45240","","","","","IC,LM385Z-1.2,TO92","","LM385Z-1.2","A0403","","","","","24117","LM385Z-1.2","TO92",""
"5c09b8ca-e62f-478a-b8ed-63d599108092","","","","","IC,LMC6062,DIP8","TI","LMC6062","A0554","","","","","","LMC6062","DIP8",""
"e70ee414-fca6-421d-b443-0de175f4b879","","","","","IC,LM2904,DIP8","TI","LM2904","A0548","","","","","","LM2904","DIP8",""
"1c29a05c-76a4-4986-a499-085f9c7ee781","","","","","IC,LF412,DIP8","TI","LF412","A0547","","","","","","LF412","DIP8",""
"e5e97424-30b2-47bf-80d2-a7ca810c6dca","","","","","IC,74HC244,DIP20","ST","74HC244","A0569","","","","","","74HC244","DIP20",""
"1a2d72db-729e-42ad-af8b-ec2e0da24d0f","","","","","IC,74HC14,DIP14","ON","74HC14","A0557","","","","","","74HC14","DIP14",""
"e2e73931-5668-46c3-8f14-6668625b4a46","","","","","IC,DQ2817A,DIP28","SEEQ","DQ2817A","A0551","","","","","","DQ2817A","DIP28",""
"5dd33819-bc21-4299-8664-2d9abfd7b658","","","","","IC,TC55257,DIP28","TOSHIBA","TC55257","A0550","","","","","","TC55257","DIP28",""
"70b1ca41-1ff5-4b52-9c2c-43e69fe2f339","","","","","IC,74HCTLS01,DIP14","SAMSUNG","74HCTLS01","A0549","","","","","","74HCTLS01","DIP14",""
"637705c2-e82e-4750-bfff-5dbb1d07d83e","","","","","IC,LM4041C12,TO92","TI","LM4041C12","A0567","","","","","","LM4041C12","TO92",""
"2a290fbb-3737-49d5-855b-5e332406c475","","","","","IC,PIC16F15355,DIP","MICROCHIP","PIC16F15355","A0568","","","","","","PIC16F15355","DIP",""
"b69958c4-7057-4661-8f0b-1b6c14168c51","","","","","IC,PIC16F1717,DIP40","","PIC16F1717","A0552","","","","","","PIC16F1717","DIP40",""
"dbc7da94-7b4d-4919-aa09-4f216d1be8a6","","","","","IC,LM285Z-1.2,TO92","","LM285Z-1.2","A0544","","","","","","LM285Z-1.2","TO92",""
"deff7787-c028-4644-bb48-379e7d0b4d44","","","","","IC,PIC16F1513,DIP","","PIC16F1513","A0545","","","","","","PIC16F1513","DIP",""
